Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,time_of_day,Customer_Category,Season,Promotion,Member
1000014745,2023-04-09,Julie Kelley,"['Lighter Fluid', 'Energy Drinks', 'Laptop Bag', 'Shoes']",4,44.78,Debit Card,Port Matthew,13:26:01,Adult (30-49),Spring,Discount on Selected Items,No
1000014746,2020-07-29,Kristopher Johnson,"['Frozen Sausages', 'Pain Relievers', 'Frozen Fries', 'Napkins', 'Chips', 'Shampoo']",6,43.660000000000004,Cash,West Wendyside,18:28:10,Young Adult (20-29),Spring,Discount on Selected Items,No
1000014747,2021-09-07,Joshua Smith,"['Elliptical', 'Bath Bombs', 'Cucumber', 'Protein Bars', 'Wallet', 'Super Glue', 'Hand Sanitizer']",7,55.22,Debit Card,South Robertburgh,22:26:38,Middle-aged (50-64),Winter,Discount on Selected Items,No
1000014748,2023-12-23,James Watson,"['Tote Bag', 'Frozen Dinners', 'Shampoo', 'Mustard', 'Skirt', 'Bug Spray']",6,21.799999999999997,Credit Card,Robertland,20:08:57,Adult (30-49),Fall,BOGO (Buy One Get One),No
1000014749,2020-09-25,Joshua Wilson,"['Notebooks', 'Cough Drops', 'Canned Fruit', 'Dumbbells', 'Briefcase', 'Wine']",6,75.64,Mobile Payment,Ryanside,09:53:20,Teenager (13-19),Summer,Discount on Selected Items,Yes
1000014750,2020-05-24,Mallory Hill,"['Hot Sauce', 'Bubble Bath']",2,10.629999999999999,Mobile Payment,North Laurenport,18:13:43,Teenager (13-19),Winter,Discount on Selected Items,No
1000014751,2021-11-25,Marcus Pierce,"['Paper Towels', 'Salt', 'Frozen Burritos']",3,38.86,Credit Card,Ashleystad,10:53:11,Adult (30-49),Summer,None,No
1000014752,2022-06-27,John Murray,"['Frozen Pizza Rolls', 'Hand Sanitizer', 'Disinfectant Wipes', 'Lemonade']",4,34.449999999999996,Credit Card,Durhammouth,09:45:37,Young Adult (20-29),Winter,Discount on Selected Items,No
1000014753,2023-04-20,Shannon Wilson,"['Scrubbers', 'Bug Spray', 'Soy Sauce', 'Oranges', 'Brown Sugar']",5,49.41,Debit Card,West Jennifershire,23:06:00,Adult (30-49),Spring,None,No
1000014754,2023-04-07,Mariah Vega,"['Nail Polish Remover', 'Wallet', 'Matches']",3,38.669999999999995,Debit Card,South Ashley,17:22:54,Adult (30-49),Fall,Discount on Selected Items,No
1000014755,2020-06-15,Joshua Young,"['Messenger Bag', 'Peanuts', 'Raisins', 'Nail Polish', 'Beef']",5,77.92,Cash,Harveyberg,09:42:36,Middle-aged (50-64),Summer,BOGO (Buy One Get One),No
1000014756,2021-12-31,Sandra Crawford,"['Laundry Detergent', 'Soda', 'Packing Tape']",3,31.029999999999998,Mobile Payment,Waltersville,21:22:59,Middle-aged (50-64),Fall,BOGO (Buy One Get One),No
1000014757,2022-01-24,Andrew Smith,"['Lip Balm', 'Elliptical', 'Flashlight', 'Light Bulbs', 'Colored Pencils']",5,32.17,Debit Card,Patelmouth,19:43:00,Middle-aged (50-64),Spring,Discount on Selected Items,Yes
1000014758,2023-03-28,Angela Peterson,"['Hand Sanitizer', 'Oranges', 'Moving Boxes', 'Passport Holder', 'Rice', 'Brown Sugar', 'Shorts']",7,84.63999999999999,Mobile Payment,Trujilloside,19:03:53,Young Adult (20-29),Fall,BOGO (Buy One Get One),Yes
1000014759,2021-09-22,Caitlin Schmidt,"['Chewing Gum', 'Sponges', 'Toilet Bowl Cleaner', 'Chili Powder', 'Jeans', 'Bleach', 'Ear Muffs']",7,64.23,Debit Card,Port Justinstad,18:39:00,Senior (65+),Fall,None,Yes
1000014760,2022-07-30,Jordan Simmons,"['Glue', 'Canned Vegetables', 'Vegetable Oil', 'Luggage', 'Bug Spray']",5,57.74,Cash,Parkerview,14:04:21,Adult (30-49),Spring,BOGO (Buy One Get One),No
1000014761,2021-12-15,Amanda Jones,"['Wallet', 'Frozen Breakfast Sandwiches', 'Frozen Waffles', 'Glue', 'Iced Tea', 'Bread', 'Chips', 'Detergent']",8,82.71,Cash,Jasmineburgh,12:31:46,Adult (30-49),Summer,Discount on Selected Items,No
1000014762,2021-11-09,Linda Gonzalez,"['Eggs', 'Cough Drops', 'Water', 'Peanuts', 'Frozen Burritos']",5,52.92,Credit Card,South Austinberg,10:44:50,Adult (30-49),Summer,Discount on Selected Items,Yes
1000014763,2022-12-01,Kelly Estes,"['Paper Plates', 'Nail Clippers', 'Backpack', 'Paper Towels']",4,50.51,Mobile Payment,Lake Brandymouth,10:52:27,Adult (30-49),Winter,BOGO (Buy One Get One),No
1000014764,2020-05-19,Megan Brown,"['Allergy Medicine', 'Dryer Sheets', 'Laundry Detergent']",3,31.02,Mobile Payment,Alyssabury,14:16:44,Middle-aged (50-64),Fall,None,Yes
1000014765,2020-09-17,Jessica Rodriguez,"['Shorts', 'Popsicles', 'Chips', 'Frozen Cookies', 'Ice Cream Bars', 'Stain Remover', 'Cinnamon', 'Cotton Swabs']",8,93.10000000000001,Debit Card,Port Micheleton,08:23:22,Middle-aged (50-64),Winter,None,Yes
1000014766,2022-02-24,Geoffrey Gray,"['Toothpaste', 'Bread', 'Luggage', 'Ziploc Bags', 'Multi-Surface Cleaner', 'Cinnamon', 'Floss', 'Towels', 'Charcoal', 'Duffel Bag', 'Weight Bench']",11,98.74,Mobile Payment,Brownchester,09:52:13,Senior (65+),Spring,Discount on Selected Items,Yes
1000014767,2022-05-29,Tanya Parker,"['Coat', 'Mac and Cheese', 'Dumbbells', 'Glue', 'Beer', 'Hairbrush', 'Soy Sauce']",7,55.33999999999999,Debit Card,Lake Amanda,14:47:58,Teenager (13-19),Fall,BOGO (Buy One Get One),Yes
1000014768,2020-07-02,Courtney Webb,"['Canned Vegetables', 'Weight Bench', 'Frozen Burritos', 'Nail Polish', 'Facial Tissue']",5,65.49000000000001,Cash,Port Alexandramouth,19:24:04,Senior (65+),Spring,None,No
1000014769,2020-12-06,George Green,"['Paper Towels', 'Bananas', 'Weight Bench']",3,40.63,Credit Card,South Ashleyfurt,15:58:58,Teenager (13-19),Fall,Discount on Selected Items,Yes
1000014770,2020-08-02,Dillon Jackson,"['Ice Cream Tubs', 'Super Glue', 'Boots', 'Elliptical', 'Foam Roller', 'Shampoo', 'Goggles']",7,65.03,Cash,Port Scottshire,13:21:14,Teenager (13-19),Winter,Discount on Selected Items,No
1000014771,2020-04-04,Julie Moyer,"['Peanut Butter', 'Frozen Meatballs', 'Olives', 'Notebook Paper', 'Lollipops']",5,69.09,Cash,West Josephchester,14:15:28,Middle-aged (50-64),Winter,BOGO (Buy One Get One),Yes
1000014772,2020-10-26,Leah Montgomery,"['Comb', 'Flip Flops', 'Coffee', 'Instant Noodles', 'Popsicles', 'Notebook Paper']",6,79.01,Cash,North Stevenburgh,18:46:13,Adult (30-49),Summer,None,No
1000014773,2021-02-16,Timothy Murray,"['Index Cards', 'Water', 'Leggings', 'Eggs', 'Bikini']",5,49.949999999999996,Credit Card,Thomasland,14:04:57,Young Adult (20-29),Summer,None,Yes
1000014774,2022-12-01,Sarah Davidson,"['Towels', 'Toothbrush']",2,4.98,Debit Card,Pattyview,13:43:45,Middle-aged (50-64),Spring,None,Yes
1000014775,2023-06-03,Amanda Phillips,"['Bleach', 'Gloves', 'Foam Roller', 'Frozen Fries', 'Socks']",5,44.199999999999996,Cash,South Jodi,10:00:07,Teenager (13-19),Fall,Discount on Selected Items,Yes
1000014776,2023-12-22,Brianna Yates,"['Frozen Breakfast Sandwiches', 'Stain Remover', 'Sunscreen', 'Frozen Fish Sticks', 'Mac and Cheese', 'Glass Cleaner']",6,60.77,Debit Card,Caitlintown,13:39:49,Adult (30-49),Spring,BOGO (Buy One Get One),Yes
1000014777,2022-11-16,Julie Garrett,"['Baking Soda', 'Bubble Bath', 'Rowing Machine', 'Lemonade', 'Paper Towels', 'Band-Aids', 'Napkins', 'Binders']",8,67.14,Credit Card,South Melanie,18:40:11,Adult (30-49),Winter,Discount on Selected Items,Yes
1000014778,2022-07-19,Walter Taylor,"['Flats', 'Hand Sanitizer', 'Pull-up Bar']",3,33.5,Mobile Payment,New Sharon,17:10:16,Middle-aged (50-64),Winter,BOGO (Buy One Get One),Yes
1000014779,2021-10-09,Joe Hernandez,"['Rice', 'Frozen Garlic Bread', 'Dumbbells', 'Stamps', 'Sweatshirt', 'Tomatoes', 'Air Freshener', 'Candles', 'Onion Powder']",9,126.84,Credit Card,West Austinhaven,12:49:21,Adult (30-49),Fall,None,No
1000014780,2020-03-17,Laurie Nguyen,"['Stamps', 'Coat', 'Blouse', 'Frozen Fruit', 'Ice Cream Bars', 'Baking Powder']",6,49.089999999999996,Cash,North Kerry,18:04:59,Middle-aged (50-64),Spring,Discount on Selected Items,Yes
1000014781,2021-05-04,Samantha Sullivan,['Rice'],1,19.03,Mobile Payment,Emilyville,17:24:16,Middle-aged (50-64),Fall,Discount on Selected Items,No
1000014782,2023-09-07,Aaron White,"['Extension Cord', 'Insect Repellent', 'Envelopes', 'Stain Remover', 'Multi-Surface Cleaner', 'Salt', 'Detergent', 'Cold Medicine']",8,100.25,Mobile Payment,Jimmyton,21:14:41,Teenager (13-19),Fall,None,No
1000014783,2023-08-16,Victoria Matthews,"['Wallet', 'Capri Pants', 'Toilet Bowl Cleaner', 'Mac and Cheese', 'Bug Spray', 'Frozen Fish Sticks']",6,42.63,Cash,Charlesburgh,15:21:06,Adult (30-49),Spring,None,No
1000014784,2021-05-12,Ms. Holly Henderson,"['Raincoat', 'Yogurt', 'Sandals', 'Picture Frames', 'Batteries', 'Colored Pencils']",6,45.93,Cash,Rogershaven,19:02:27,Senior (65+),Fall,None,Yes
1000014785,2022-04-10,Hunter Fisher,"['Water', 'Water Bottle', 'Socks', 'Facial Tissue']",4,23.630000000000003,Mobile Payment,North Judy,14:56:06,Adult (30-49),Fall,None,No
1000014786,2020-06-22,Joseph Foster,"['Shower Shoes', 'Bath Bombs', 'Mac and Cheese']",3,9.56,Debit Card,Stephanieland,14:01:49,Adult (30-49),Summer,BOGO (Buy One Get One),Yes
1000014787,2020-02-07,Brooke Kaufman,"['Bikini', 'Wallet', 'Gym Towel']",3,24.0,Cash,North Markfort,20:08:16,Adult (30-49),Winter,Discount on Selected Items,Yes
1000014788,2023-09-17,Daniel Taylor,"['Plastic Utensils', 'Tomatoes', 'Lollipops', 'Frozen Cookies', 'Instant Noodles', 'Hair Ties', 'Frozen Garlic Bread', 'Glue', 'Lighter']",9,126.47000000000001,Debit Card,East Robertmouth,02:41:58,Young Adult (20-29),Winter,BOGO (Buy One Get One),No
1000014789,2023-07-04,Anthony Sandoval,"['Dryer Sheets', 'Soap', 'Protein Shakes', 'Frozen Pizza']",4,41.5,Cash,East Margarettown,18:18:56,Adult (30-49),Summer,Discount on Selected Items,Yes
1000014790,2020-04-06,Christine Smith,"['Bra', 'Butter', 'Water', 'Mouthwash', 'Nail Polish Remover']",5,52.44,Mobile Payment,Goodmanfort,19:21:47,Middle-aged (50-64),Fall,BOGO (Buy One Get One),Yes
1000014791,2023-01-26,Thomas Strickland,['Frozen Bread'],1,14.72,Debit Card,New Sarahview,12:09:03,Senior (65+),Fall,None,No
1000014792,2023-03-16,Justin Morris,"['Bikini', 'Crayons', 'Almonds', 'Pajamas', 'Frozen Pancakes']",5,42.68,Credit Card,Riveraberg,07:16:59,Young Adult (20-29),Spring,BOGO (Buy One Get One),Yes
1000014793,2022-09-13,Katherine Lane,"['Laundry Detergent', 'Tote Bag']",2,10.86,Cash,New Ashley,21:12:01,Young Adult (20-29),Summer,BOGO (Buy One Get One),Yes
1000014794,2022-07-17,Jennifer Roberts,"['Jeans', 'Garlic Powder', 'Ice Cream Sandwiches', 'Shaving Cream', 'Shampoo', 'Bread', 'Cookies', 'T-Shirt', 'Sunscreen', 'Sports Drinks', 'Pepper']",11,105.63999999999999,Debit Card,Brittanybury,21:24:25,Middle-aged (50-64),Summer,BOGO (Buy One Get One),Yes
1000014795,2022-02-02,Molly York,"['Canned Fruit', 'Pajamas', 'Bug Spray', 'Air Freshener', 'Cotton Swabs', 'Sneakers', 'Dumbbells']",7,79.26,Credit Card,Kevinshire,17:14:14,Young Adult (20-29),Fall,BOGO (Buy One Get One),Yes
1000014796,2020-04-25,Larry Carroll,"['Comb', 'Shampoo', 'Pencils']",3,21.82,Mobile Payment,New Sarah,14:41:22,Young Adult (20-29),Summer,Discount on Selected Items,Yes
1000014797,2023-10-14,Jonathan Young,"['Paprika', 'Napkins']",2,19.03,Mobile Payment,South Jennifer,17:12:12,Senior (65+),Winter,BOGO (Buy One Get One),Yes
1000014798,2022-08-28,Matthew Knight,"['Bathrobe', 'Paper Plates', 'Candles', 'Flip Flops', 'Air Freshener', 'Duffel Bag']",6,80.05000000000001,Credit Card,West Christopher,16:25:46,Middle-aged (50-64),Summer,Discount on Selected Items,Yes
1000014799,2023-09-16,Jesse Green,"['Butter', 'Soy Sauce', 'Bra', 'Beef']",4,47.129999999999995,Mobile Payment,South Darinburgh,14:40:35,Young Adult (20-29),Winter,Discount on Selected Items,No
1000014800,2020-09-17,Jordan Roberts,"['Disinfectant Wipes', 'Beef', 'Pasta Sauce', 'Boots', 'Cough Drops', 'Mints']",6,73.84,Cash,Port Stephaniechester,20:40:43,Teenager (13-19),Summer,BOGO (Buy One Get One),Yes
1000014801,2022-05-04,Stephen Andersen,"['Yogurt', 'Storage Bins', 'Energy Drinks', 'Tomatoes', 'Shorts', 'Sports Drinks', 'Jeans', 'One-Piece Swimsuit']",8,93.89,Debit Card,South Kevin,14:39:20,Adult (30-49),Fall,None,No
1000014802,2021-07-27,Madeline Jones,"['Sports Bra', 'Nail Clippers', 'Matches', 'Beach Towel', 'Pickles', 'Shower Curtain', 'Pretzels']",7,78.47,Credit Card,Bryanberg,10:53:22,Adult (30-49),Fall,BOGO (Buy One Get One),No
1000014803,2021-05-01,Donald Brown,"['Goggles', 'Shampoo']",2,16.3,Mobile Payment,Port Timothy,15:30:02,Adult (30-49),Spring,BOGO (Buy One Get One),Yes
1000014804,2021-09-16,Randall King,"['Chili Powder', 'Rowing Machine', 'Duffel Bag', 'Hangers', 'Aluminum Foil', 'Conditioner']",6,40.67999999999999,Mobile Payment,Davisstad,14:26:19,Adult (30-49),Winter,None,No
1000014805,2023-02-10,Melissa Payne,"['Plastic Wrap', 'Flashlight', 'Passport Holder', 'Sunscreen', 'Hand Sanitizer']",5,38.96,Debit Card,Port Kimberlyview,17:06:43,Middle-aged (50-64),Spring,None,No
1000014806,2022-01-27,Lisa Whitehead,"['Baking Soda', 'Polo Shirt', 'Exercise Ball', 'Storage Bins', 'Sunscreen', 'Jacket']",6,62.46000000000001,Mobile Payment,Hernandezbury,12:34:40,Teenager (13-19),Summer,None,No
1000014807,2020-04-04,Alyssa Ross,"['Mouthwash', 'Bobby Pins', 'Sunglasses']",3,22.720000000000002,Debit Card,Robbinschester,17:55:12,Middle-aged (50-64),Fall,BOGO (Buy One Get One),No
1000014808,2022-05-24,Adam Mcfarland,"['Ear Muffs', 'Frozen Cookies', 'Chicken', 'Sweatshirt', 'Jeans']",5,58.47,Mobile Payment,Port Tyler,11:15:46,Adult (30-49),Spring,Discount on Selected Items,No
1000014809,2022-01-03,Johnathan Anderson,"['Underwear', 'Suitcase']",2,14.66,Debit Card,New Jason,10:17:43,Teenager (13-19),Spring,BOGO (Buy One Get One),No
1000014810,2021-07-06,Devin Chavez,"['Sneakers', 'Bra', 'Shampoo', 'Mustard', 'Tea', 'Canned Vegetables']",6,58.22,Mobile Payment,East Nancy,12:39:24,Middle-aged (50-64),Spring,BOGO (Buy One Get One),No
1000014811,2022-10-15,Melvin Lee,"['Tomatoes', 'Vinegar', 'Cream Cheese']",3,44.72,Credit Card,Thomasfurt,08:35:20,Adult (30-49),Winter,BOGO (Buy One Get One),No
1000014812,2021-05-07,Jeffrey Perez,"['Vinegar', 'Handbag', 'Lotion', 'Sneakers', 'Swim Trunks', 'Scrubbers', 'Lighter']",7,74.36999999999999,Mobile Payment,Lake Robert,10:03:39,Adult (30-49),Summer,BOGO (Buy One Get One),No
1000014813,2023-06-21,James Brown,"['Peanut Butter', 'Bath Bombs', 'Sneakers', 'Colored Pencils', 'Suitcase', 'Frozen Fries', 'Hairbrush']",7,46.339999999999996,Mobile Payment,Reedville,03:11:06,Middle-aged (50-64),Winter,Discount on Selected Items,No
1000014814,2020-08-17,Steven Galloway,"['Pickles', 'Lighter']",2,12.84,Cash,North Daniel,08:13:19,Adult (30-49),Spring,None,No
1000014815,2022-02-04,Danielle Ferguson,"['Flats', 'Pull-up Bar']",2,28.42,Cash,Brittanyview,19:12:35,Senior (65+),Fall,None,No
1000014816,2023-02-11,Shelia Gomez,"['Rug', 'Dress', 'Scrubbers', 'Heels', 'Gym Bag', 'Canned Fruit']",6,73.8,Mobile Payment,New Evan,07:42:20,Young Adult (20-29),Summer,None,Yes
1000014817,2021-03-25,Austin Wright,"['Canola Oil', 'Winter Hat']",2,19.49,Mobile Payment,Port Justin,10:13:57,Young Adult (20-29),Summer,BOGO (Buy One Get One),Yes
1000014818,2022-05-09,Melanie Fisher,"['Canned Tuna', 'Beer', 'Heels']",3,36.17,Mobile Payment,Thomasland,20:59:21,Teenager (13-19),Summer,None,No
1000014819,2022-12-02,Donna Moore,['Polo Shirt'],1,11.09,Credit Card,Billyhaven,18:53:17,Teenager (13-19),Winter,BOGO (Buy One Get One),No
1000014820,2023-11-17,Allison Murphy,"['Bubble Wrap', 'Ice Cream Cones', 'Cinnamon', 'Briefcase', 'Washcloths']",5,72.48,Mobile Payment,Warnerfurt,20:12:59,Young Adult (20-29),Spring,None,Yes
1000014821,2021-03-03,Gwendolyn Morgan,"['Chicken', 'Glass Cleaner', 'Olive Oil', 'Carry-on Bag']",4,25.21,Debit Card,North Kelly,16:27:15,Adult (30-49),Summer,Discount on Selected Items,Yes
1000014822,2021-11-25,Steven Silva,"['Workout Clothes', 'Frozen Sausages', 'Sunscreen', 'Yoga Pants']",4,14.15,Debit Card,Mccoyberg,22:41:24,Teenager (13-19),Spring,None,No
1000014823,2020-12-16,Michelle Curtis,"['Soy Sauce', 'Stamps', 'Construction Paper', 'Mac and Cheese', 'Air Freshener']",5,55.68000000000001,Credit Card,New Anna,22:25:33,Middle-aged (50-64),Summer,Discount on Selected Items,No
1000014824,2020-09-03,Christopher Collins,"['Muffins', 'Popsicles', 'Allergy Medicine', 'Shoes']",4,50.89,Cash,Lindsayfurt,08:00:30,Adult (30-49),Summer,Discount on Selected Items,Yes
1000014825,2022-07-12,Kevin Clark,"['Insect Repellent', 'Paper Towels']",2,26.049999999999997,Cash,Stevensborough,12:21:52,Young Adult (20-29),Spring,BOGO (Buy One Get One),No
1000014826,2020-01-21,Robyn Haas,"['Bread', 'Raisins', 'Cereal', 'Frozen Bread', 'Bug Spray']",5,60.32,Debit Card,Hatfieldburgh,20:24:25,Teenager (13-19),Winter,None,Yes
1000014827,2023-11-16,Keith Gonzalez,"['Sugar', 'Conditioner']",2,11.54,Mobile Payment,New Nathanport,02:34:25,Adult (30-49),Spring,None,No
1000014828,2021-03-23,Rachel Hughes,['Chili Powder'],1,2.43,Cash,Brianport,20:54:08,Middle-aged (50-64),Winter,BOGO (Buy One Get One),Yes
1000014829,2021-01-18,Bryan Miller,"['Messenger Bag', 'Swim Cap', 'Ice Cream Tubs', 'Carry-on Bag', 'Weight Bench']",5,39.26,Cash,Rickyberg,10:29:28,Young Adult (20-29),Fall,BOGO (Buy One Get One),Yes
1000014830,2023-03-18,Dylan Keller,"['Frozen Chicken Nuggets', 'Ice Cream Bars', 'Envelopes']",3,41.83,Cash,Port Kristenfurt,13:22:10,Middle-aged (50-64),Winter,BOGO (Buy One Get One),No
1000014831,2020-06-10,David Bennett,"['Charcoal', 'Shower Cap', 'Chocolate', 'Tweezers', 'Chicken', 'Passport Holder', 'Body Wash', 'Towels', 'Toilet Paper', 'Flour']",10,87.84,Credit Card,Jesseland,08:44:05,Adult (30-49),Summer,None,Yes
1000014832,2021-10-31,Gregory Mitchell,"['Bathrobe', 'Lollipops', 'Bleach', 'Popcorn']",4,60.550000000000004,Mobile Payment,South Angela,12:55:02,Adult (30-49),Spring,Discount on Selected Items,Yes
1000014833,2020-10-27,Troy Valdez,"['Gym Bag', 'Sweater', 'Pretzels', 'Scrubbers', 'Toothpaste', 'Yoga Mat']",6,67.09,Debit Card,West Robertview,16:20:32,Senior (65+),Winter,None,Yes
1000014834,2020-04-02,Nicholas Lane,"['Olives', 'Cookies', 'Light Bulbs']",3,15.709999999999999,Cash,Norrisshire,18:33:59,Young Adult (20-29),Winter,BOGO (Buy One Get One),No
1000014835,2021-12-01,Brittney Malone,"['Bath Mat', 'Light Bulbs', 'Duct Tape', 'Sneakers', 'Index Cards', 'Stain Remover', 'Lip Balm']",7,63.129999999999995,Debit Card,Gregoryborough,12:27:17,Adult (30-49),Winter,None,Yes
1000014836,2022-07-17,Anita Payne,"['Toothbrush', 'Frozen Meatballs', 'Underwear', 'Heels', 'Backpack']",5,47.41,Debit Card,Valdezfurt,17:50:47,Adult (30-49),Spring,None,Yes
1000014837,2023-10-15,Michael Marquez,"['Bath Mat', 'Bagels', 'One-Piece Swimsuit', 'Capri Pants', 'Dress', 'Cucumber', 'Wallet', 'Duffel Bag', 'Pasta Sauce', 'Comb', 'Kettlebells']",11,82.62999999999998,Mobile Payment,Calderonbury,20:17:43,Adult (30-49),Fall,Discount on Selected Items,No
1000014838,2023-01-29,Jamie Wright,"['Frozen Cake', 'Exercise Bike', 'Pickles', 'Shelving', 'Shampoo', 'Spaghetti', 'Air Freshener']",7,71.42,Cash,Scottstad,11:17:02,Middle-aged (50-64),Winter,Discount on Selected Items,Yes
1000014839,2021-09-24,Joshua Patrick,"['Rug', 'Milk', 'T-Shirt', 'Rice', 'Garlic Powder']",5,87.22,Debit Card,North Karen,16:10:46,Adult (30-49),Fall,None,Yes
1000014840,2022-04-14,Steven Garcia,"['Butter', 'Shower Curtain', 'Conditioner']",3,32.24,Mobile Payment,Lake Kevinport,09:07:35,Middle-aged (50-64),Fall,Discount on Selected Items,Yes
1000014841,2022-07-01,Kevin Marshall,"['Honey', 'Stain Remover', 'Socks']",3,36.25,Debit Card,West Jack,11:41:38,Young Adult (20-29),Winter,Discount on Selected Items,Yes
1000014842,2022-12-27,Molly Miller,"['Slippers', 'Vegetable Oil', 'Bikini', 'Backpack', 'Vinegar', 'Eggs', 'Paper Cups', 'Leggings', 'Cashews']",9,110.38,Debit Card,Port Justin,07:46:22,Teenager (13-19),Summer,Discount on Selected Items,No
1000014843,2022-01-17,Greg Sutton,"['Notebooks', 'Gym Towel']",2,17.95,Debit Card,South John,11:21:59,Young Adult (20-29),Summer,BOGO (Buy One Get One),No
1000014844,2023-03-03,Barbara Russell,['Ice Cream Bars'],1,2.9,Cash,Williamsonmouth,12:48:15,Young Adult (20-29),Winter,BOGO (Buy One Get One),No
1000014845,2023-06-13,Haley Smith,"['Luggage', 'Hairbrush', 'Almonds']",3,9.74,Mobile Payment,West Marisa,15:30:19,Middle-aged (50-64),Spring,BOGO (Buy One Get One),No
1000014846,2023-03-09,Andrew Dickson,"['Dumbbells', 'Toothbrush', 'Beer', 'Cough Drops']",4,36.010000000000005,Credit Card,South Kathleenport,09:28:52,Adult (30-49),Summer,BOGO (Buy One Get One),No
1000014847,2020-10-22,Tammy Jones,['Yoga Pants'],1,1.42,Mobile Payment,West Raymond,04:28:00,Middle-aged (50-64),Summer,Discount on Selected Items,No
1000014848,2022-03-10,Julie Gomez,"['Swim Cap', 'Syrup', 'Instant Noodles', 'Cotton Balls']",4,33.43,Debit Card,Smithtown,20:14:26,Adult (30-49),Spring,BOGO (Buy One Get One),No
1000014849,2021-04-23,Kevin Cohen,"['Pepper', 'Frozen Pie']",2,24.29,Cash,East Tiffanyberg,19:21:05,Teenager (13-19),Winter,None,Yes
1000014850,2021-08-19,Rachel Montes,"['Trail Mix', 'Yogurt', 'Notebook Paper', 'Shower Shoes', 'Paper Towels', 'Moving Boxes']",6,78.12,Mobile Payment,Jennifermouth,15:02:11,Middle-aged (50-64),Winter,Discount on Selected Items,No
1000014851,2020-02-28,Bethany Harvey MD,"['Air Freshener', 'Gloves']",2,28.0,Mobile Payment,Grayhaven,15:57:41,Adult (30-49),Fall,None,No
1000014852,2022-08-17,Mike Werner,"['Headbands', 'Winter Hat', 'Popcorn', 'Laundry Basket', 'Olive Oil', 'Index Cards']",6,79.67999999999999,Debit Card,Chenland,00:41:11,Middle-aged (50-64),Summer,BOGO (Buy One Get One),No
1000014853,2022-06-24,Chelsea Ward,"['Luggage', 'Chili Powder', 'Laundry Detergent', 'Shorts', 'Garlic Powder']",5,43.839999999999996,Mobile Payment,Port Denise,17:46:12,Young Adult (20-29),Winter,None,Yes
1000014854,2022-09-03,Melissa Hunter,"['Folders', 'Messenger Bag', 'Plastic Cups', 'Snack Cakes', 'Body Wash']",5,50.22,Mobile Payment,Lake Bethany,13:47:54,Adult (30-49),Spring,BOGO (Buy One Get One),No
1000014855,2021-05-03,Sarah Mejia,"['Plastic Utensils', 'Canned Tuna', 'Toothbrush', 'Butter']",4,39.46,Debit Card,Jillshire,08:26:03,Adult (30-49),Summer,Discount on Selected Items,No
1000014856,2022-08-28,Justin Woods,"['Exercise Ball', 'Shorts', 'Napkins']",3,36.37,Debit Card,Smithville,14:16:21,Middle-aged (50-64),Summer,None,Yes
1000014857,2021-11-25,Randall Wolf,"['Raincoat', 'Coffee', 'Chili Powder', 'Frozen Breakfast Sandwiches', 'Jeans', 'Protein Powder', 'Butter', 'Cough Drops', 'Glass Cleaner']",9,75.93,Cash,South Aaronchester,07:20:38,Teenager (13-19),Summer,Discount on Selected Items,No
1000014858,2022-04-13,Robert Dunn,"['Trash Bags', 'Light Bulbs', 'Exercise Ball', 'Frozen Sausages', 'Heels', 'Gloves', 'Foam Roller', 'Frozen Fruit', 'Vinegar']",9,79.47,Mobile Payment,North Kimberlyfurt,14:29:11,Young Adult (20-29),Fall,None,Yes
1000014859,2021-10-02,Brandon Kaiser,['Workout Clothes'],1,1.16,Credit Card,Kimberlyport,15:34:02,Middle-aged (50-64),Winter,None,Yes
1000014860,2020-02-24,Tami Alvarez,"['Rowing Machine', 'Dress', 'Pepper', 'Frozen Burritos', 'Toilet Paper']",5,64.81,Cash,Kimshire,16:06:21,Young Adult (20-29),Summer,BOGO (Buy One Get One),No
1000014861,2023-07-18,Jordan Rowland,"['Workout Clothes', 'Slippers', 'Beer', 'Protein Powder', 'Index Cards']",5,53.53,Cash,Rebeccamouth,19:27:14,Adult (30-49),Winter,BOGO (Buy One Get One),No
1000014862,2022-11-13,Desiree Hall,"['Cotton Balls', 'Gum', 'Nail Clippers', 'Dried Cranberries', 'Chewing Gum']",5,26.629999999999995,Mobile Payment,North Julieland,23:41:23,Adult (30-49),Winter,BOGO (Buy One Get One),Yes
1000014863,2023-08-06,Kristin Short,['Fabric Softener'],1,1.72,Mobile Payment,Emilyland,10:40:52,Adult (30-49),Summer,BOGO (Buy One Get One),No
1000014864,2021-11-09,Lori Cervantes,"['Chili Powder', 'Mac and Cheese', 'Cookies', 'Handbag', 'Pants', 'Jacket', 'Scarf', 'Extension Cord']",8,70.19,Debit Card,Ginaview,15:05:01,Middle-aged (50-64),Winter,None,Yes
1000014865,2023-09-26,Juan Murray,"['Conditioner', 'Bra', 'Gym Bag', 'Pain Relievers', 'Cookies', 'Duffel Bag', 'Jeans']",7,64.0,Cash,Johnport,19:17:46,Young Adult (20-29),Spring,None,No
